timestamp,accX,accY,accZ,filteredAccY,phase,repCount,t_diff
8.47,0.039515,0.04634,0.04403,0.020383,idle,0,0.018000000000000682
8.49,0.170782,0.02268,-0.284697,0.020842,idle,0,0.019999999999999574
8.51,0.029044,-0.272113,0.046856,-0.037749,idle,0,0.019999999999999574
8.53,-0.063479,0.236429,0.390816,0.017087,idle,0,0.019999999999999574
8.55,0.156186,-0.183434,-0.369801,-0.023018,idle,0,0.02000000000000135
8.57,-0.166325,0.018604,-0.415253,-0.014693,idle,0,0.019999999999999574
8.59,-0.174291,-0.185174,-0.047167,-0.04879,idle,0,0.019999999999999574
8.61,0.200585,0.127159,-0.131131,-0.0136,idle,0,0.019999999999999574
8.63,0.089318,-0.032004,-0.13766,-0.017281,idle,0,0.02000000000000135
8.65,-0.063052,0.228754,-0.141657,0.031926,idle,0,0.019999999999999574
8.669,-0.160317,0.028118,0.292361,0.031165,idle,0,0.019000000000000128
8.689,0.085372,-0.168084,0.387559,-0.008685,idle,0,0.019999999999999574
8.709,0.074747,-0.007447,-0.287448,-0.008437,idle,0,0.019999999999999574
8.729,-0.238637,0.293989,-0.115638,0.052048,idle,0,0.019999999999999574
8.749,-0.094667,0.041842,0.233084,0.050007,idle,0,0.02000000000000135
8.769,0.118472,-0.069746,0.50377,0.026056,idle,0,0.019999999999999574
8.789,-0.008325,-0.032695,0.200679,0.014306,idle,0,0.019999999999999574
8.808,-0.029884,-0.004861,-0.072511,0.010473,idle,0,0.019000000000000128
8.828,-0.027266,-0.02026,0.196459,0.004326,idle,0,0.019999999999999574
8.848,-0.058298,0.16459,0.285066,0.036379,idle,0,0.02000000000000135
8.868,-0.294335,-0.043653,0.324694,0.020372,idle,0,0.019999999999999574
8.888,-0.013688,-0.347279,-0.795129,-0.053158,idle,0,0.019999999999999574
8.908,0.402393,0.298256,-0.191961,0.017125,idle,0,0.019999999999999574
8.928,-0.212812,-0.06059,-0.082748,0.001582,idle,0,0.02000000000000135
8.948,-0.082488,-0.001942,0.339678,0.000877,idle,0,0.019999999999999574
8.967,0.177297,-0.030659,-0.112141,-0.00543,idle,0,0.019000000000000128
8.987,0.155508,0.133454,-0.146177,0.022347,idle,0,0.019999999999999574
9.007,-0.079449,-0.010953,0.233931,0.015687,idle,0,0.019999999999999574
9.029,0.009398,0.159936,0.374532,0.044537,idle,0,0.02200000000000024
9.047,0.0822,-0.084458,-0.199627,0.018738,idle,0,0.018000000000000682
9.067,0.027584,-0.070356,-0.213732,0.000919,idle,0,0.019999999999999574
9.086,-0.039886,0.119514,-0.041617,0.024638,idle,0,0.019000000000000128
9.106,0.003363,0.002237,0.128317,0.020158,idle,0,0.019999999999999574
9.126,0.229527,-0.134076,-0.023315,-0.010689,idle,0,0.019999999999999574
9.146,-0.162936,-0.049941,-0.10913,-0.018539,idle,0,0.02000000000000135
9.166,-0.041061,0.383767,0.341158,0.061922,idle,0,0.019999999999999574
9.186,0.044429,0.022643,0.025494,0.054066,idle,0,0.019999999999999574
9.206,0.151624,-0.161398,-0.020293,0.010973,idle,0,0.019999999999999574
9.226,-0.261279,-0.020358,-0.187786,0.004707,idle,0,0.02000000000000135
9.245,-0.144236,0.372084,-0.108037,0.078182,idle,0,0.01899999999999835
9.265,0.024515,-0.007172,0.128667,0.061112,idle,0,0.02000000000000135
9.285,0.082274,-0.097569,0.047574,0.029375,idle,0,0.019999999999999574
9.305,-0.163573,-0.061827,0.046774,0.011135,idle,0,0.019999999999999574
9.325,-0.247933,0.448776,-0.193241,0.098663,idle,0,0.019999999999999574
9.345,0.008237,-0.096926,0.055403,0.059545,idle,0,0.02000000000000135
9.365,0.125708,-0.060241,0.0967,0.035588,idle,0,0.019999999999999574
9.385,-0.042201,-0.185349,0.081324,-0.008599,idle,0,0.019999999999999574
9.404,-0.166932,0.218896,-0.069778,0.0369,idle,0,0.019000000000000128
9.426,0.05227,0.054642,-0.03818,0.040448,idle,0,0.02200000000000024
9.444,0.11417,-0.159996,0.178264,0.000359,idle,0,0.018000000000000682
9.464,0.045444,-0.230438,0.146085,-0.0458,idle,0,0.019999999999999574
9.484,-0.040192,0.030009,-0.149451,-0.030638,idle,0,0.019999999999999574
9.504,0.043889,0.319795,0.174916,0.039448,idle,0,0.019999999999999574
9.524,0.106942,-0.172254,0.18105,-0.002892,idle,0,0.019999999999999574
9.544,-0.052106,-0.250835,0.105905,-0.052481,idle,0,0.02000000000000135
9.563,0.090579,0.030625,-0.234783,-0.03586,idle,0,0.019000000000000128
9.583,0.100446,0.323911,0.382343,0.036095,idle,0,0.019999999999999574
9.603,-0.141831,-0.121711,0.128874,0.004534,idle,0,0.019999999999999574
9.625,0.018238,-0.201091,-0.1676,-0.036591,idle,0,0.02200000000000024
9.644,-0.003546,0.031328,-0.174569,-0.023007,idle,0,0.019000000000000128
9.663,0.119252,-0.01454,0.289443,-0.021314,idle,0,0.019000000000000128
9.683,-0.095581,0.042297,0.399481,-0.008592,idle,0,0.019999999999999574
9.702,-0.011241,0.175665,-0.327041,0.028259,idle,0,0.019000000000000128
9.723,0.10372,-0.214922,-0.27886,-0.020377,idle,0,0.021000000000000796
9.742,-0.006479,-0.119666,0.345849,-0.040235,idle,0,0.019000000000000128
9.762,0.007847,0.25997,0.489618,0.019806,idle,0,0.019999999999999574
9.782,0.08793,0.211138,-0.271338,0.058073,idle,0,0.019999999999999574
9.802,0.1031,-0.288567,-0.444991,-0.011255,idle,0,0.019999999999999574
9.822,-0.092742,-0.233388,0.106318,-0.055682,idle,0,0.019999999999999574
9.842,0.067126,0.416205,0.70276,0.038696,idle,0,0.02000000000000135
9.862,0.082206,0.099231,-0.287188,0.050803,idle,0,0.019999999999999574
9.881,0.000523,-0.191332,-0.412777,0.002376,idle,0,0.019000000000000128
9.901,0.024397,-0.161632,0.042685,-0.030426,idle,0,0.019999999999999574
9.921,-0.017589,0.094419,0.439548,-0.005457,idle,0,0.019999999999999574
9.941,0.056164,0.232684,0.163593,0.042171,idle,0,0.02000000000000135
9.961,0.06326,-0.090371,-0.487262,0.015663,idle,0,0.019999999999999574
9.981,-0.092018,-0.233439,-0.103035,-0.034158,idle,0,0.019999999999999574
10.001,-0.051425,-0.0035,0.273893,-0.028026,idle,0,0.019999999999999574
10.021,0.036458,0.271736,0.382295,0.031927,idle,0,0.02000000000000135
10.04,0.036434,0.166766,-0.362088,0.058894,idle,0,0.01899999999999835
10.06,-0.051765,-0.315377,-0.224408,-0.01596,idle,0,0.02000000000000135
10.08,0.041159,-0.173548,0.121157,-0.047477,idle,0,0.019999999999999574
10.1,0.059859,0.15556,0.262246,-0.00687,idle,0,0.019999999999999574
10.121,-0.020328,0.254125,0.036611,0.045329,idle,0,0.021000000000000796
10.14,-0.01015,-0.075756,-0.181792,0.021112,idle,0,0.019000000000000128
10.16,-0.00441,-0.192548,-0.087333,-0.02162,idle,0,0.019999999999999574
10.179,0.06488,-0.044188,-0.03685,-0.026133,idle,0,0.019000000000000128
10.199,-0.019176,0.243705,0.035709,0.027834,idle,0,0.019999999999999574
10.22,0.033688,0.030191,0.15461,0.028306,idle,0,0.021000000000000796
10.24,-0.064077,-0.098662,-0.079351,0.002912,idle,0,0.019999999999999574
10.259,0.053997,-0.089437,-0.111858,-0.015558,idle,0,0.019000000000000128
10.279,0.014724,0.052714,-0.161465,-0.001903,idle,0,0.019999999999999574
10.299,-0.00176,0.046176,0.105654,0.007712,idle,0,0.019999999999999574
10.319,0.026504,-0.041561,0.13704,-0.002142,idle,0,0.02000000000000135
10.339,-0.087928,-0.045792,-0.125689,-0.010872,idle,0,0.019999999999999574
10.358,0.039954,0.075916,-0.289592,0.006486,idle,0,0.019000000000000128
10.378,0.02766,-0.097185,0.004605,-0.014249,idle,0,0.019999999999999574
10.398,0.027638,0.024063,0.165801,-0.006586,idle,0,0.019999999999999574
10.418,-0.030382,0.083679,0.017499,0.011467,idle,0,0.019999999999999574
10.438,0.014598,-0.068474,-0.29256,-0.004521,idle,0,0.02000000000000135
10.458,0.061162,-0.147405,-0.046243,-0.033098,idle,0,0.019999999999999574
10.477,0.033162,0.024398,0.092528,-0.021599,idle,0,0.019000000000000128
10.498,-0.066812,0.194955,0.026097,0.021712,idle,0,0.02099999999999902
10.518,0.022111,0.011857,-0.12594,0.019741,idle,0,0.02000000000000135
10.537,0.048109,-0.139631,0.033611,-0.012133,idle,0,0.019000000000000128
10.557,-0.006296,-0.065408,0.048902,-0.022788,idle,0,0.019999999999999574
10.577,0.006097,0.059452,0.022515,-0.00634,idle,0,0.019999999999999574
10.597,0.006837,0.066134,-0.142605,0.008155,idle,0,0.019999999999999574
10.617,0.060927,-0.050353,0.065959,-0.003547,idle,0,0.02000000000000135
10.637,0.019835,-0.049109,0.103662,-0.012659,idle,0,0.019999999999999574
10.657,-0.007992,0.050709,0.042489,1.4e-05,idle,0,0.019999999999999574
10.676,0.038077,0.043543,-0.174068,0.00872,idle,0,0.019000000000000128
10.697,0.009588,-0.019704,0.032598,0.003035,idle,0,0.02099999999999902
10.716,0.022049,-0.042126,0.165699,-0.005997,idle,0,0.019000000000000128
10.736,0.005738,0.042669,0.0475,0.003736,idle,0,0.02000000000000135
10.756,-0.051824,0.074629,-0.153812,0.017915,idle,0,0.019999999999999574
10.776,0.033677,-0.032831,-0.047906,0.007766,idle,0,0.019999999999999574
10.795,0.021051,0.007528,0.173455,0.007718,idle,0,0.019000000000000128
10.816,0.05027,-0.025518,0.032222,0.001071,idle,0,0.021000000000000796
10.836,-0.064211,0.084577,-0.121755,0.017772,idle,0,0.019999999999999574
10.855,-0.058399,-0.012686,0.009655,0.011681,idle,0,0.019000000000000128
10.875,0.070629,0.01382,0.138267,0.012108,idle,0,0.019999999999999574
10.895,0.078,0.007649,-0.0355,0.011217,idle,0,0.019999999999999574
10.915,-0.000861,0.002694,-0.010906,0.009512,idle,0,0.019999999999999574
10.935,-0.063385,0.024952,-0.05104,0.0126,idle,0,0.02000000000000135
10.955,0.044032,0.025122,0.089136,0.015104,idle,0,0.019999999999999574
10.975,0.050152,0.034692,0.02596,0.019022,idle,0,0.019999999999999574
10.994,0.060847,-0.032586,-0.020549,0.0087,idle,0,0.019000000000000128
11.015,0.000781,0.001501,-0.046531,0.00726,idle,0,0.021000000000000796
11.035,-0.029162,0.036359,0.134431,0.01308,idle,0,0.019999999999999574
11.054,0.075877,0.0533,0.126843,0.021124,idle,0,0.019000000000000128
11.074,0.089339,-0.023278,-0.243909,0.012243,idle,0,0.019999999999999574
11.094,-0.036347,-0.107694,0.030838,-0.011744,idle,0,0.019999999999999574
11.114,0.046782,0.121112,0.162075,0.014827,idle,0,0.02000000000000135
11.134,0.186158,0.057998,0.13788,0.023461,idle,0,0.019999999999999574
11.153,0.020505,-0.102177,-0.194946,-0.001666,idle,0,0.019000000000000128
11.173,0.038137,-0.021777,0.060302,-0.005688,idle,0,0.019999999999999574
11.193,0.178735,0.129335,0.269644,0.021316,idle,0,0.019999999999999574
11.213,-0.016141,0.119714,0.119532,0.040996,idle,0,0.019999999999999574
11.233,0.143963,-0.203544,-0.380962,-0.007912,idle,0,0.02000000000000135
11.253,0.297979,-0.025057,0.009049,-0.011341,idle,0,0.019999999999999574
11.272,0.133783,0.155915,0.282009,0.02211,idle,0,0.019000000000000128
11.293,-0.405882,0.07176,0.098776,0.03204,idle,0,0.02099999999999902
11.313,0.226671,-0.1559,-0.271472,-0.005548,idle,0,0.02000000000000135
11.333,0.29369,0.038443,-0.120512,0.00325,idle,0,0.019999999999999574
11.352,0.253766,0.086204,0.211884,0.019841,idle,0,0.019000000000000128
11.372,-0.619043,0.025925,0.103852,0.021058,idle,0,0.019999999999999574
11.392,0.256183,-0.152252,-0.277514,-0.013604,idle,0,0.019999999999999574
11.412,0.202321,0.008714,-0.038581,-0.009141,idle,0,0.02000000000000135
11.432,0.19169,0.212928,0.276217,0.035273,idle,0,0.019999999999999574
11.452,-0.740254,-0.183684,-0.091478,-0.008518,idle,0,0.019999999999999574
11.471,0.34915,-0.018991,-0.148154,-0.010613,idle,0,0.019000000000000128
11.491,0.236644,0.123107,0.111441,0.016131,idle,0,0.019999999999999574
11.511,-0.268469,0.177211,0.178409,0.048347,idle,0,0.019999999999999574
11.531,-0.35365,-0.268645,-0.277339,-0.015051,idle,0,0.02000000000000135
11.551,0.387762,-0.138087,-0.257482,-0.039658,idle,0,0.019999999999999574
11.57,0.034982,0.330178,0.246789,0.034309,idle,0,0.019000000000000128
11.59,-0.25712,0.254203,0.531173,0.078288,idle,0,0.019999999999999574
11.61,-0.180879,-0.200472,-0.295916,0.022536,idle,0,0.019999999999999574
11.63,0.356991,-0.298128,-0.513434,-0.041597,idle,0,0.02000000000000135
11.65,-0.030394,0.233911,0.034883,0.013505,idle,0,0.019999999999999574
11.67,-0.047758,0.25739,0.723824,0.062282,idle,0,0.019999999999999574
11.69,-0.371087,0.015704,0.014691,0.052966,idle,0,0.019999999999999574
11.71,0.433711,-0.157741,-0.416146,0.010825,idle,0,0.02000000000000135
11.73,0.103851,0.147083,0.031493,0.038077,idle,0,0.019999999999999574
11.749,-0.123564,0.184843,0.43812,0.06743,idle,0,0.019000000000000128
11.769,-0.453583,-0.161608,-0.188212,0.021622,idle,0,0.019999999999999574
11.789,0.452009,-0.209293,-0.416668,-0.024561,idle,0,0.019999999999999574
11.809,0.079895,0.122567,0.056211,0.004865,idle,0,0.019999999999999574
11.829,-0.120379,0.28366,0.305889,0.060624,idle,0,0.02000000000000135
11.849,-0.309716,-0.222314,0.089931,0.004036,idle,0,0.019999999999999574
11.868,0.283187,-0.066867,-0.265844,-0.010144,idle,0,0.019000000000000128
11.888,0.125788,0.040192,0.01432,-7.7e-05,idle,0,0.019999999999999574
11.908,-0.194179,0.12057,0.105974,0.024052,idle,0,0.019999999999999574
11.929,-0.067673,-0.118547,0.04831,-0.004467,idle,0,0.021000000000000796
11.948,0.22215,-0.067932,-0.2391,-0.01716,idle,0,0.019000000000000128
11.968,-0.061042,0.16423,0.056189,0.019118,idle,0,0.019999999999999574
11.988,-0.217205,-0.052365,0.162481,0.004821,idle,0,0.019999999999999574
12.008,0.085594,-0.118487,-0.164514,-0.01984,idle,0,0.019999999999999574
12.028,0.044544,0.044824,-0.055973,-0.006908,idle,0,0.02000000000000135
12.047,-0.19967,0.116134,0.006197,0.017701,idle,0,0.019000000000000128
12.068,-0.245507,-0.177238,-0.00597,-0.021287,idle,0,0.02099999999999902
12.087,-0.076621,-0.034353,-0.085229,-0.0239,idle,0,0.019000000000000128
12.107,0.001737,0.212546,0.056701,0.023389,idle,0,0.019999999999999574
12.127,-0.237772,-0.075264,-0.014409,0.003658,idle,0,0.02000000000000135
12.147,-0.218724,-0.061713,-0.142555,-0.009416,idle,0,0.019999999999999574
12.167,-0.034904,-0.129605,-0.271836,-0.033454,idle,0,0.019999999999999574
12.186,-0.120226,0.095108,-0.000852,-0.007741,idle,0,0.019000000000000128
12.206,-0.210511,-0.078994,-0.069947,-0.021992,idle,0,0.019999999999999574
12.226,-0.099605,-0.013779,-0.024152,-0.020349,idle,0,0.02000000000000135
12.246,-0.001568,0.113853,0.083488,0.006491,idle,0,0.019999999999999574
12.266,-0.19285,0.106364,0.166589,0.026466,idle,0,0.019999999999999574
12.286,-0.156713,-0.060636,-0.0484,0.009045,idle,0,0.019999999999999574
12.306,-0.084018,-0.179401,-0.261717,-0.028644,idle,0,0.019999999999999574
12.326,0.036088,0.054881,-0.126141,-0.011939,idle,0,0.02000000000000135
12.346,-0.162399,0.025297,0.164075,-0.004492,idle,0,0.019999999999999574
12.365,-0.11329,0.031808,-0.014829,0.002768,idle,0,0.019000000000000128
12.385,0.0097,-0.166235,-0.23861,-0.031033,idle,0,0.019999999999999574
12.405,0.020883,0.000182,0.060289,-0.02479,idle,0,0.019999999999999574
12.425,-0.154986,0.076197,0.175812,-0.004592,idle,0,0.02000000000000135
12.445,-0.055581,0.038412,-0.072122,0.004009,idle,0,0.019999999999999574
12.465,0.092953,-0.100088,-0.147633,-0.016811,idle,0,0.019999999999999574
12.485,-0.073475,0.065968,0.256361,-0.000255,idle,0,0.019999999999999574
12.504,-0.126908,-0.009454,0.018515,-0.002095,idle,0,0.019000000000000128
12.528,0.030464,-0.055145,-0.231168,-0.012705,idle,0,0.02400000000000091
12.544,0.06408,-0.054735,-0.172413,-0.021111,idle,0,0.016000000000000014
12.564,-0.0596,0.009073,0.214482,-0.015074,idle,0,0.019999999999999574
12.584,-0.156326,0.024114,-0.008544,-0.007236,idle,0,0.019999999999999574
12.604,0.025156,-0.01059,-0.174672,-0.007907,idle,0,0.019999999999999574
12.624,0.021021,-0.043536,-0.008859,-0.015033,idle,0,0.02000000000000135
12.643,-0.002649,0.06865,0.253737,0.001704,idle,0,0.019000000000000128
12.663,-0.102342,0.015727,-0.103663,0.004508,idle,0,0.019999999999999574
12.684,0.057404,-0.07766,-0.204094,-0.011925,idle,0,0.02099999999999902
12.703,-0.021236,0.066627,0.001406,0.003785,idle,0,0.019000000000000128
12.723,-0.032388,-0.006124,0.220081,0.001803,idle,0,0.02000000000000135
12.743,-0.070559,-0.038073,-0.172436,-0.006172,idle,0,0.019999999999999574
12.763,0.050367,-0.021995,-0.232134,-0.009336,idle,0,0.019999999999999574
12.783,0.015687,-0.016399,0.100195,-0.010749,idle,0,0.019999999999999574
12.802,-0.105214,0.032321,0.120516,-0.002135,idle,0,0.019000000000000128
12.823,-0.016998,-0.000489,-0.050041,-0.001806,idle,0,0.021000000000000796
12.842,0.032069,0.027426,-0.161719,0.00404,idle,0,0.019000000000000128
12.862,0.005527,-0.047623,0.014211,-0.006292,idle,0,0.019999999999999574
12.882,-0.077673,0.077465,0.204386,0.010459,idle,0,0.019999999999999574
12.902,-0.065201,-0.020582,-0.130572,0.004251,idle,0,0.019999999999999574
12.922,0.058142,0.001607,-0.031706,0.003722,idle,0,0.02000000000000135
12.942,0.010959,0.076299,0.070779,0.018238,idle,0,0.019999999999999574
12.962,-0.071203,-0.008683,0.09945,0.012854,idle,0,0.019999999999999574
12.981,-0.081584,-0.011782,-0.190169,0.007926,idle,0,0.019000000000000128
13.001,0.061504,-0.058074,-0.03684,-0.005274,idle,0,0.019999999999999574
13.021,-0.008302,0.11974,0.230125,0.019729,idle,0,0.02000000000000135
13.041,-0.048805,0.054991,0.072582,0.026782,idle,0,0.019999999999999574
13.061,-0.046952,-0.027947,-0.194991,0.015836,idle,0,0.019999999999999574
13.081,0.038848,-0.015117,0.088657,0.009645,idle,0,0.019999999999999574
13.1,0.051784,0.089589,0.15125,0.025634,idle,0,0.019000000000000128
13.121,-0.020348,-0.029055,-0.041067,0.014696,idle,0,0.021000000000000796
13.14,-0.0204,-0.035685,-0.041868,0.00462,idle,0,0.019000000000000128
13.16,0.13251,-0.016853,-0.012456,0.000325,idle,0,0.019999999999999574
13.18,0.016707,0.058063,0.039954,0.011873,idle,0,0.019999999999999574
13.2,-0.018315,0.050889,0.026184,0.019676,idle,0,0.019999999999999574
13.22,0.044602,-0.113701,-0.031433,-0.006999,idle,0,0.02000000000000135
13.24,0.265341,-0.04423,0.182388,-0.014445,idle,0,0.019999999999999574
13.26,-0.041975,0.130749,-0.109011,0.014594,idle,0,0.019999999999999574
13.279,0.153344,-0.115345,-0.239452,-0.011394,idle,0,0.019000000000000128
13.299,0.146056,-0.133287,0.101289,-0.035773,idle,0,0.019999999999999574
13.32,0.138045,-0.00439,0.396507,-0.029496,idle,0,0.021000000000000796
13.339,0.149498,-0.060322,0.202936,-0.035661,idle,0,0.019000000000000128
13.359,0.109649,0.133583,-0.08049,-0.001812,idle,0,0.019999999999999574
13.379,0.13436,-0.123393,-0.19402,-0.026129,idle,0,0.019999999999999574
13.399,0.103011,-0.147193,0.138683,-0.050341,idle,0,0.019999999999999574
13.419,0.148983,-0.16447,0.112614,-0.073167,idle,0,0.02000000000000135
13.438,0.009772,0.173813,0.259998,-0.023771,idle,0,0.019000000000000128
13.458,0.01428,0.080497,0.024544,-0.002918,idle,0,0.019999999999999574
13.478,0.068556,-0.160782,-0.169982,-0.034491,idle,0,0.019999999999999574
13.498,0.064538,-0.135261,0.155278,-0.054645,idle,0,0.019999999999999574
13.518,-0.031626,0.116402,0.390806,-0.020435,idle,0,0.02000000000000135
13.538,-0.074638,0.273751,-0.072211,0.038402,idle,0,0.019999999999999574
13.558,0.038652,-0.087859,-0.260261,0.01315,idle,0,0.019999999999999574
13.577,0.007825,-0.229693,0.074948,-0.035419,idle,0,0.019000000000000128
13.597,0.00317,-0.030864,0.321159,-0.034508,idle,0,0.019999999999999574
13.617,-0.035267,0.287522,0.246421,0.029898,idle,0,0.02000000000000135
13.637,-0.048438,0.035402,-0.303448,0.030999,idle,0,0.019999999999999574
13.658,0.062714,-0.02758,-0.116515,0.019283,idle,0,0.02099999999999902
13.677,0.065336,-0.148435,0.03698,-0.014261,idle,0,0.019000000000000128
13.697,0.059232,0.016463,0.173346,-0.008116,idle,0,0.019999999999999574
13.717,-0.107603,0.254939,-0.043358,0.044495,idle,0,0.02000000000000135
13.737,-0.04192,-0.030637,-0.196518,0.029469,idle,0,0.019999999999999574
13.756,0.080723,-0.122171,-0.068665,-0.000859,idle,0,0.019000000000000128
13.776,-0.003435,-0.054139,0.09176,-0.011515,idle,0,0.019999999999999574
13.796,-0.038265,0.109398,0.16315,0.012668,idle,0,0.019999999999999574
13.816,-0.08403,0.076394,-0.029126,0.025413,idle,0,0.02000000000000135
13.836,0.009185,0.002408,-0.053968,0.020812,idle,0,0.019999999999999574
13.856,0.083383,-0.087728,0.034477,-0.000896,idle,0,0.019999999999999574
13.876,0.075356,-0.029248,0.081523,-0.006567,idle,0,0.019999999999999574
13.896,0.008549,-0.010592,0.126242,-0.007372,idle,0,0.02000000000000135
13.916,-0.001266,0.065737,-0.087005,0.00725,idle,0,0.019999999999999574
13.935,0.046014,0.023469,0.007629,0.010494,idle,0,0.019000000000000128
13.955,0.107458,-0.113575,-0.013464,-0.01432,idle,0,0.019999999999999574
13.975,0.094941,-0.054183,0.063998,-0.022293,idle,0,0.019999999999999574
13.995,0.010159,0.072568,0.128542,-0.00332,idle,0,0.019999999999999574
14.015,-0.025964,0.117456,-0.092919,0.020835,idle,0,0.02000000000000135
14.035,0.118323,-0.063321,-0.07606,0.004004,idle,0,0.019999999999999574
14.054,0.252189,-0.082641,0.056951,-0.013325,idle,0,0.019000000000000128
14.074,0.027692,0.014256,0.3333,-0.007809,idle,0,0.019999999999999574
14.094,-0.234888,0.279009,-0.023842,0.049554,idle,0,0.019999999999999574
14.114,0.224312,-0.126672,-0.305095,0.014309,idle,0,0.02000000000000135
14.134,0.331829,-0.076433,-0.036118,-0.003839,idle,0,0.019999999999999574
14.154,0.098167,-0.041315,0.246849,-0.011335,idle,0,0.019999999999999574
14.174,-0.368752,0.271816,0.156232,0.045295,idle,0,0.019999999999999574
14.194,0.174836,-0.096793,-0.310962,0.016878,idle,0,0.02000000000000135
14.214,0.29789,-0.019357,-0.047001,0.009631,idle,0,0.019999999999999574
14.235,0.121342,0.08934,0.098357,0.025573,idle,0,0.02099999999999902
14.253,-0.021404,-0.057625,0.072975,0.008933,idle,0,0.018000000000000682
14.273,-0.275541,0.00977,0.045849,0.0091,idle,0,0.019999999999999574
14.293,0.479702,0.066827,-0.063917,0.020646,idle,0,0.019999999999999574
14.313,0.165035,0.19684,0.101314,0.055885,idle,0,0.02000000000000135
14.333,-0.317381,-0.175117,0.008455,0.009684,idle,0,0.019999999999999574
14.353,0.107839,0.000719,-0.287339,0.007891,idle,0,0.019999999999999574
14.372,0.250824,0.101955,3.9e-05,0.026704,idle,0,0.019000000000000128
14.392,-0.058554,0.250131,0.114731,0.071389,idle,0,0.019999999999999574
14.412,-0.325509,-0.132653,0.102699,0.030581,idle,0,0.02000000000000135
14.432,0.334888,-0.002751,-0.262463,0.023915,idle,0,0.019999999999999574
14.452,-0.138241,-0.008499,0.049866,0.017432,idle,0,0.019999999999999574
14.472,0.03548,0.014721,0.000568,0.01689,idle,0,0.019999999999999574
14.491,-0.24531,-0.144012,-0.023169,-0.015291,idle,0,0.019000000000000128
14.512,0.263269,0.124994,-0.134522,0.012766,idle,0,0.021000000000000796
14.532,-0.038681,0.069497,0.185927,0.024112,idle,0,0.019999999999999574
14.551,-0.179646,-0.043341,0.203596,0.010622,idle,0,0.019000000000000128
14.571,-0.081429,-0.191428,-0.300464,-0.029788,idle,0,0.019999999999999574
14.591,0.293149,-0.034235,-0.204493,-0.030678,idle,0,0.019999999999999574
14.611,-0.27267,0.241234,0.165072,0.023705,idle,0,0.02000000000000135
14.631,-0.055586,-0.064883,0.167162,0.005987,idle,0,0.019999999999999574
14.651,-0.03894,-0.055227,-0.071127,-0.006256,idle,0,0.019999999999999574
14.67,0.112276,-0.064667,-0.185611,-0.017938,idle,0,0.019000000000000128
14.69,-0.145177,0.127458,0.005817,0.011141,idle,0,0.019999999999999574
14.71,-0.094811,-0.111528,0.145653,-0.013393,idle,0,0.02000000000000135
14.73,0.014967,0.050199,0.079545,-0.000674,idle,0,0.019999999999999574
14.75,0.04864,0.14108,0.109973,0.027677,idle,0,0.019999999999999574
14.77,-0.29223,-0.126267,-0.258469,-0.003112,idle,0,0.019999999999999574
14.79,0.094655,-0.130402,-0.153531,-0.02857,idle,0,0.019999999999999574
14.81,-0.016224,0.083918,0.103334,-0.006073,idle,0,0.02000000000000135
14.831,-0.143593,0.140536,0.262914,0.023249,idle,0,0.02099999999999902
14.849,-0.182791,-0.124038,-0.201512,-0.006208,idle,0,0.018000000000000682
14.869,0.081612,-0.061625,-0.260219,-0.017292,idle,0,0.019999999999999574
14.889,-0.075541,0.069025,0.063907,-2.8e-05,idle,0,0.019999999999999574
14.909,-0.264607,0.162875,0.236879,0.032552,idle,0,0.02000000000000135
14.929,-0.130269,-0.095158,-0.29269,0.00701,idle,0,0.019999999999999574
14.949,-0.010296,-0.121469,-0.291261,-0.018686,idle,0,0.019999999999999574
14.969,-0.163822,0.011824,0.008542,-0.012584,idle,0,0.019999999999999574
14.988,-0.285304,0.041269,0.156561,-0.001813,idle,0,0.019000000000000128
15.008,-0.095921,0.039491,-0.098099,0.006448,idle,0,0.019999999999999574
15.029,-0.033586,-0.126741,-0.224975,-0.02019,idle,0,0.021000000000000796
15.048,-0.127505,-0.026555,-0.076395,-0.021463,idle,0,0.019000000000000128
15.068,-0.247236,-0.006511,0.006244,-0.018473,idle,0,0.019999999999999574
15.088,-0.017966,0.060207,0.106331,-0.002737,idle,0,0.019999999999999574
15.108,0.046472,-0.055765,-0.132341,-0.013343,idle,0,0.02000000000000135
15.128,-0.081182,-0.01378,-0.00066,-0.01343,idle,0,0.019999999999999574
15.147,-0.154592,0.14576,0.13364,0.018408,idle,0,0.019000000000000128
15.167,-0.013106,-0.066774,-0.02003,0.001372,idle,0,0.019999999999999574
15.187,0.065217,-0.100513,-0.246617,-0.019005,idle,0,0.019999999999999574
15.207,-0.005923,0.022367,0.006651,-0.010731,idle,0,0.02000000000000135
15.227,-0.139404,0.047355,0.141647,0.000886,idle,0,0.019999999999999574
15.247,-0.030156,-0.075282,-0.101129,-0.014347,idle,0,0.019999999999999574
15.267,0.090325,-0.116454,-0.199642,-0.034769,idle,0,0.019999999999999574
15.286,-0.011413,0.08711,0.115088,-0.010393,idle,0,0.019000000000000128
15.306,-0.085689,-0.004545,0.10855,-0.009223,idle,0,0.019999999999999574
15.326,-0.050619,0.010296,-0.158248,-0.005319,idle,0,0.02000000000000135
15.346,0.12433,-0.122674,-0.131065,-0.02879,idle,0,0.019999999999999574
15.366,-0.041654,0.094153,0.148871,-0.004202,idle,0,0.019999999999999574
15.386,-0.084025,0.050867,0.202785,0.006812,idle,0,0.019999999999999574
