timestamp,accX,accY,accZ,filteredAccY,phase,repCount
151.965,0.125824,-0.287220,0.053795,-0.115352,idle,5
151.985,0.266431,-0.271815,0.082991,-0.146644,idle,5
152.005,0.359035,-0.179793,0.100491,-0.153274,idle,5
152.025,0.315886,-0.207573,0.157717,-0.164134,idle,5
152.045,0.242209,-0.238926,0.117249,-0.179092,idle,5
152.064,0.204100,-0.237287,0.089053,-0.190731,idle,5
152.084,0.116931,-0.195945,0.075877,-0.191774,idle,5
152.104,0.093945,-0.200996,0.054621,-0.193618,idle,5
152.124,0.082212,-0.204883,0.115106,-0.195871,idle,5
152.144,0.074846,-0.166320,0.149421,-0.189961,idle,5
152.164,0.118649,-0.138706,0.137328,-0.179710,idle,5
152.184,0.137064,0.108054,0.406155,-0.122157,idle,5
152.204,0.219241,-0.023537,0.011103,-0.102433,idle,5
152.224,0.043456,-0.055892,0.078127,-0.093125,idle,5
152.243,0.051206,-0.072285,0.184626,-0.088957,idle,5
152.263,0.081417,0.031561,0.099390,-0.064853,idle,5
152.283,0.063973,0.025291,-0.033212,-0.046824,idle,5
152.303,0.018992,0.055230,-0.079489,-0.026414,idle,5
152.323,0.008758,0.106660,-0.093193,0.000201,idle,5
152.343,-0.033342,0.022552,-0.105049,0.004671,idle,5
152.362,-0.033347,0.055179,-0.171177,0.014773,idle,5
152.382,-0.021158,0.078319,-0.179483,0.027482,idle,5
152.402,0.006648,0.131624,-0.080778,0.048310,idle,5
152.422,0.041233,0.158779,0.013520,0.070404,idle,5
152.442,0.084545,0.097342,0.064104,0.075792,idle,5
152.462,0.050242,0.028423,-0.015919,0.066318,idle,5
152.482,-0.105542,0.015261,-0.095976,0.056107,idle,5
152.502,-0.217765,0.025218,-0.091013,0.049929,idle,5
152.521,-0.278830,0.034055,-0.031274,0.046754,idle,5
152.541,-0.270482,0.010768,0.012903,0.039557,idle,5
152.561,-0.199975,0.073208,0.020483,0.046287,idle,5
152.581,-0.014034,0.084201,0.035908,0.053870,idle,5
152.602,0.140253,-0.098690,0.026528,0.023358,idle,5
152.621,0.175115,-0.171634,-0.025948,-0.015640,idle,5
152.641,0.182740,-0.163371,-0.063519,-0.045187,idle,5
152.661,0.114193,-0.122855,-0.060345,-0.060720,idle,5
152.680,-0.009323,-0.041030,-0.100595,-0.056782,idle,5
152.701,-0.092893,0.018559,-0.105641,-0.041714,idle,5
152.720,-0.122546,0.068421,-0.099774,-0.019687,idle,5
152.740,-0.112986,0.029200,-0.051823,-0.009910,idle,5
152.760,-0.078978,-0.072575,0.025969,-0.022443,idle,5
152.780,-0.047791,-0.092341,0.035869,-0.036422,idle,5
152.800,-0.000158,-0.067419,0.040413,-0.042622,idle,5
152.820,0.015414,-0.068693,0.005190,-0.047836,idle,5
152.840,-0.009078,-0.076111,0.022746,-0.053491,idle,5
152.859,-0.015691,-0.098996,0.009778,-0.062592,idle,5
152.879,-0.009565,-0.081672,-0.077739,-0.066408,idle,5
152.899,-0.045044,-0.090957,-0.079733,-0.071318,idle,5
152.919,-0.063928,-0.108739,-0.028680,-0.078802,idle,5
152.939,-0.074794,-0.085503,0.026985,-0.080142,idle,5
152.959,-0.065358,-0.025883,0.041262,-0.069290,idle,5
152.978,-0.105947,-0.083720,0.112187,-0.072176,idle,5
152.999,-0.095868,-0.004942,0.070203,-0.058730,idle,5
153.018,-0.098201,0.009492,0.029214,-0.045085,idle,5
153.038,-0.074434,0.053638,0.021136,-0.025341,idle,5
153.058,-0.069481,0.107871,0.010503,0.001302,idle,5
153.078,-0.037456,0.104362,-0.006977,0.021914,idle,5
153.099,-0.043750,0.118241,-0.055631,0.041179,idle,5
153.118,0.007297,0.071660,-0.053646,0.047275,idle,5
153.137,0.006230,0.030990,0.020701,0.044018,idle,5
153.157,-0.017242,0.072703,-0.031625,0.049755,idle,5
153.177,-0.023325,0.120183,-0.116423,0.063841,idle,5
153.199,-0.070079,0.074841,-0.070485,0.066041,idle,5
153.217,-0.043631,-0.014503,-0.074012,0.049932,idle,5
153.237,-0.027332,-0.100133,-0.074193,0.019919,idle,5
153.257,-0.062184,-0.075732,-0.044875,0.000789,idle,5
153.276,-0.075755,-0.074559,0.062210,-0.014281,idle,5
153.297,0.051918,-0.042714,-0.017021,-0.019967,idle,5
153.316,0.145845,-0.163266,-0.112283,-0.048627,idle,5
153.336,0.056013,-0.372729,-0.093020,-0.113448,idle,5
153.356,0.100975,-0.158868,-0.295799,-0.122532,idle,5
153.376,0.074970,0.120732,-0.278515,-0.073879,idle,5
153.397,-0.048756,0.402961,0.000428,0.021489,idle,5
153.416,0.162368,0.232831,0.153394,0.063757,idle,5
153.435,0.272499,0.200667,0.378423,0.091139,idle,5
153.455,0.237088,0.302049,-0.021248,0.133321,idle,5
153.475,0.036512,0.066563,0.204734,0.119970,idle,5
153.496,0.013718,0.133909,-0.013596,0.122758,idle,5
153.515,0.061531,-0.015538,-0.143167,0.095098,idle,5
153.535,-0.019516,-0.097834,-0.100602,0.056512,idle,5
153.555,-0.033412,-0.077239,-0.097978,0.029762,idle,5
153.575,0.023209,0.046530,-0.087584,0.033115,idle,5
153.595,0.035623,0.099891,0.023815,0.046471,idle,5
153.615,0.086398,0.000178,0.145226,0.037212,idle,5
153.634,0.126720,-0.021332,0.219395,0.025503,idle,5
153.654,0.129010,-0.015588,0.104778,0.017285,idle,5
153.674,0.088826,0.043457,0.120814,0.022519,idle,5
153.694,0.061943,-0.043888,0.122549,0.009238,idle,5
153.714,0.050353,0.050182,0.109213,0.017427,idle,5
153.733,0.016889,0.079206,0.049205,0.029783,idle,5
153.754,-0.009775,0.057185,-0.036138,0.035263,idle,5
153.773,-0.043232,0.059471,-0.010103,0.040105,idle,5
153.793,-0.085658,0.130507,0.099469,0.058185,idle,5
153.813,-0.118364,0.225048,0.061815,0.091558,idle,5
153.833,-0.116927,0.178997,-0.119490,0.109046,idle,5
153.853,-0.071070,0.092748,-0.026960,0.105786,idle,5
153.873,0.000699,0.042889,0.219335,0.093207,idle,5
153.893,0.049228,-0.011079,0.296893,0.072349,idle,5
153.913,-0.066397,-0.023331,0.136117,0.053213,idle,5
153.932,-0.213164,-0.008332,-0.094921,0.040904,idle,5
153.952,-0.278512,-0.042582,-0.134630,0.024207,idle,5
153.972,-0.250133,-0.180795,-0.036590,-0.016793,idle,5
153.992,-0.156044,-0.135639,0.032214,-0.040562,idle,5
154.012,-0.087400,-0.072717,0.017482,-0.046993,idle,5
154.032,-0.045668,-0.082463,-0.048233,-0.054087,idle,5
154.051,0.012060,-0.031317,-0.111928,-0.049533,idle,5
154.071,-0.045309,0.030401,-0.049968,-0.033546,idle,5
154.091,-0.066838,-0.075729,0.035999,-0.041983,idle,5
154.111,-0.033290,-0.107706,-0.057064,-0.055128,idle,5
154.131,-0.007307,-0.083000,-0.111025,-0.060702,idle,5
154.151,-0.019571,-0.097280,-0.081426,-0.068018,idle,5
154.171,-0.021448,-0.106715,-0.087450,-0.075757,idle,5
154.191,-0.026864,0.061297,-0.110562,-0.048346,idle,5
154.211,-0.029501,0.036469,-0.091661,-0.031383,idle,5
154.230,-0.029914,-0.036121,-0.109776,-0.032331,idle,5
154.250,0.002146,-0.051760,-0.136422,-0.036217,idle,5
154.270,0.057356,-0.117924,-0.126986,-0.052558,idle,5
154.290,0.103762,-0.109890,-0.029720,-0.064025,idle,5
154.310,0.082664,-0.060603,-0.004392,-0.063340,idle,5
154.330,0.029148,0.093424,-0.041010,-0.031987,idle,5
154.349,-0.030496,0.078822,-0.014588,-0.009826,idle,5
154.369,-0.032162,0.037111,-0.008787,-0.000438,idle,5
154.389,-0.045471,-0.014298,0.015394,-0.003210,idle,5
154.409,-0.049014,-0.057813,0.032358,-0.014131,idle,5
154.429,-0.026028,-0.034939,-0.007885,-0.018292,idle,5
154.449,-0.010667,-0.074319,-0.003554,-0.029498,idle,5
154.468,0.014079,-0.106752,0.031780,-0.044949,idle,5
154.489,0.008063,-0.076662,0.076397,-0.051291,idle,5
154.509,-0.020570,0.045967,0.072038,-0.031840,idle,5
154.528,-0.002651,0.088929,0.041948,-0.007686,idle,5
154.548,-0.002737,0.034770,0.022970,0.000805,idle,5
154.568,-0.004321,-0.018042,0.036123,-0.002964,idle,5
154.588,-0.014547,-0.033102,0.028124,-0.008992,idle,5
154.608,-0.016512,0.019197,0.003780,-0.003354,idle,5
154.628,-0.013026,0.007758,-0.008758,-0.001132,idle,5
154.648,-0.001098,-0.055448,0.013551,-0.011995,idle,5
154.668,0.021248,-0.116224,0.026062,-0.032841,idle,5
154.688,0.014210,-0.062165,0.001944,-0.038706,idle,5
154.707,-0.005024,0.021487,-0.036611,-0.026667,idle,5
154.727,0.030071,-0.020819,-0.153703,-0.025497,idle,5
154.747,0.197680,-0.192493,-0.180817,-0.058896,idle,5
154.767,0.089099,-0.163737,-0.182880,-0.079865,idle,5
154.787,0.191795,-0.191233,-0.108118,-0.102138,idle,5
154.807,0.150330,-0.151837,-0.092382,-0.112078,idle,5
154.827,0.165121,-0.082527,0.089246,-0.106168,idle,5
154.846,0.184924,-0.148019,0.134445,-0.114538,idle,5
154.866,0.211714,-0.165007,0.116303,-0.124632,idle,5
154.886,0.138766,-0.120254,0.180035,-0.123756,idle,5
154.906,0.126622,-0.124657,0.116801,-0.123937,idle,5
154.931,0.165549,-0.166051,0.041200,-0.132359,idle,5
154.945,0.116945,-0.167243,-0.043535,-0.139336,idle,5
154.965,0.090320,-0.177294,-0.064763,-0.146928,idle,5
154.985,0.117769,-0.111419,-0.053364,-0.139826,idle,5
155.005,0.145604,-0.029815,-0.051128,-0.117824,idle,5
155.025,0.135806,-0.000130,0.005019,-0.094285,idle,5
155.045,0.125726,-0.030721,-0.005223,-0.081572,idle,5
155.065,0.127380,-0.038853,0.036013,-0.073028,idle,5
155.085,0.112609,0.035733,0.022887,-0.051276,idle,5
155.105,0.102803,0.054296,-0.020019,-0.030162,idle,5
155.125,0.032851,0.020607,0.010080,-0.020008,idle,5
155.144,0.008292,0.018865,0.007905,-0.012233,idle,5
155.164,0.061034,0.041163,-0.013926,-0.001554,idle,5
155.184,0.068120,0.064048,-0.029737,0.011566,idle,5
155.204,0.010544,0.062419,-0.034186,0.021737,idle,5
155.224,-0.048945,0.093159,0.050260,0.036021,idle,5
155.243,-0.097572,0.206038,0.115128,0.070025,idle,5
155.263,-0.206422,0.435986,0.231754,0.143217,idle,5
155.283,-0.350202,0.514715,0.310079,0.217517,idle,5
155.304,-0.411676,0.358971,0.001239,0.245808,idle,5
155.323,-0.271892,0.137990,-0.137589,0.224244,idle,5
155.343,-0.371601,0.648081,-0.052657,0.309012,idle,5
155.363,-0.365618,0.591562,0.183943,0.365522,idle,5
155.383,-0.178454,-0.208644,-0.030147,0.250689,idle,5
155.403,0.091855,-0.109988,-0.171141,0.178553,idle,5
155.423,0.178437,0.042115,-0.198466,0.151266,idle,5
155.443,-0.014629,0.085601,-0.010533,0.138133,idle,5
155.462,-0.122546,0.334727,0.198394,0.177451,idle,5
155.482,-0.016600,0.460094,0.063782,0.233980,idle,5
155.503,0.175319,0.251034,-0.255393,0.237391,idle,5
155.522,0.069108,0.102613,-0.113528,0.210435,idle,5
155.542,-0.095580,0.007984,0.080480,0.169945,idle,5
155.562,-0.122987,-0.152877,0.191901,0.105381,idle,5
155.582,0.016839,0.041508,0.317829,0.092606,idle,5
155.602,-0.056306,0.460488,0.231664,0.166182,idle,5
155.621,-0.026086,0.623519,0.140302,0.257650,idle,5
155.641,-0.047843,0.425937,0.122065,0.291307,idle,5
155.661,-0.156702,-0.291840,0.093008,0.174678,idle,5
155.681,-0.092657,-0.396685,0.326045,0.060405,idle,5
155.701,-0.193098,0.094576,0.077997,0.067239,idle,5
155.721,-0.407816,0.201759,-0.383799,0.094143,idle,5
155.741,-0.498077,-0.140563,-0.061459,0.047202,idle,5
155.760,-0.644269,-0.317594,0.264366,-0.025757,idle,5
155.780,-0.655534,-0.000690,0.166760,-0.020744,idle,5
155.800,-0.514332,-0.016739,0.029608,-0.019943,idle,5
155.820,-0.430828,-0.357532,0.016843,-0.087460,idle,5
155.840,-0.310420,-0.435828,0.045562,-0.157134,idle,5
155.860,-0.323936,-0.433349,0.206493,-0.212377,idle,5
155.880,-0.088484,0.109111,-0.150621,-0.148079,idle,5
155.900,0.021163,0.648140,0.131396,0.011164,idle,5
155.919,-0.083746,0.371976,0.452136,0.083327,idle,5
155.939,0.094641,-0.443398,0.253912,-0.022018,idle,5
155.960,0.335793,-0.003785,0.025392,-0.018372,idle,5
155.979,0.058827,0.423833,-0.389025,0.070069,idle,5
156.001,-0.222856,0.209481,-0.062064,0.097952,idle,5
156.019,-0.262611,0.226989,0.165256,0.123759,idle,5
156.038,-0.127056,-0.134848,-0.178078,0.072038,idle,5
156.058,-0.115175,0.672978,-0.082908,0.192226,idle,5
156.078,-0.278608,0.086076,-0.036753,0.170996,idle,5
156.099,0.010370,-0.251216,-0.009297,0.086553,idle,5
156.118,-0.072272,-0.105262,0.079152,0.048190,idle,5
156.138,-0.107193,-0.166168,0.083662,0.005319,idle,5
156.158,-0.115857,-0.160184,-0.088717,-0.027782,idle,5
156.178,0.030025,-0.337318,-0.053701,-0.089689,idle,5
156.198,0.084851,-0.286630,-0.068383,-0.129077,idle,5
156.217,0.127457,0.071378,-0.151757,-0.088986,idle,5
156.238,0.141292,0.003096,-0.115047,-0.070570,idle,5
156.257,0.255154,-0.210819,-0.120142,-0.098620,idle,5
156.277,0.236115,-0.134566,-0.120700,-0.105809,idle,5
156.297,0.192312,-0.024485,-0.116912,-0.089544,idle,5
156.317,0.083164,-0.076080,-0.070926,-0.086851,idle,5
156.337,0.027083,-0.185279,-0.033128,-0.106537,idle,5
156.357,0.092969,-0.164360,-0.093906,-0.118101,idle,5
156.376,0.123158,-0.002083,-0.093302,-0.094898,idle,5
156.397,0.130013,0.043377,-0.078101,-0.067243,idle,5
156.416,0.130951,0.156203,0.013985,-0.022554,idle,5
156.436,0.112023,-0.073287,0.086990,-0.032700,idle,5
156.456,0.102842,-0.030444,-0.006898,-0.032249,idle,5
156.476,0.025184,0.029100,0.078470,-0.019979,idle,5
156.496,0.001391,0.003510,0.257087,-0.015282,idle,5
156.516,0.004903,-0.146487,0.257494,-0.041523,idle,5
156.535,0.049732,-0.248198,0.349388,-0.082858,idle,5
156.555,0.200736,0.013513,0.196439,-0.063583,idle,5
156.575,0.285824,0.075852,0.148688,-0.035696,idle,5
156.595,0.233799,0.048466,0.232652,-0.018864,idle,5
156.615,0.217299,0.112230,0.291769,0.007355,idle,5
156.635,0.167616,0.068007,0.219639,0.019485,idle,5
156.655,0.082460,0.001028,0.186084,0.015794,idle,5
156.675,0.084142,0.058791,0.090562,0.024393,idle,5
156.696,-0.020742,-0.003077,0.206391,0.018899,idle,5
156.714,0.091014,0.023060,0.158191,0.019731,idle,5
156.734,0.129417,-0.012843,0.069890,0.013216,idle,5
156.754,0.164705,-0.012964,-0.074009,0.007980,idle,5
156.774,0.321601,-0.029635,0.000418,0.000457,idle,5
156.794,0.141926,-0.069338,-0.035867,-0.013502,idle,5
156.814,0.014761,0.116756,-0.160656,0.012550,idle,5
156.834,0.005050,-0.069782,-0.099067,-0.003917,idle,5
156.853,-0.048827,-0.130547,0.073017,-0.029243,idle,5
156.873,-0.047836,-0.060105,0.133379,-0.035415,idle,5
156.893,-0.022001,-0.077569,0.132159,-0.043846,idle,5
156.913,0.012796,-0.105548,0.149416,-0.056186,idle,5
156.933,0.047483,-0.277606,0.210460,-0.100470,idle,5
156.953,0.043685,-0.240403,0.203137,-0.128457,idle,5
156.973,0.013590,0.041467,0.132441,-0.094472,idle,5
156.993,-0.034967,0.080865,0.162072,-0.059405,idle,5
157.013,-0.005724,0.018965,0.168571,-0.043731,idle,5
157.032,0.065756,0.009247,0.124810,-0.033135,idle,5
157.052,0.063136,-0.056332,0.163485,-0.037775,idle,5
157.072,0.061346,-0.066588,0.169271,-0.043537,idle,5
157.092,0.001860,0.057343,0.055293,-0.023361,idle,5
157.112,-0.019603,0.091342,0.012282,-0.000421,idle,5
157.132,0.009300,-0.039156,0.011714,-0.008168,idle,5
157.152,-0.065718,0.097412,-0.093592,0.012948,idle,5
157.171,-0.103178,0.108293,-0.053047,0.032017,idle,5
157.191,-0.057823,0.028079,-0.025062,0.031229,idle,5
157.211,-0.037733,0.190785,0.036130,0.063140,idle,5
157.231,0.118525,-0.090971,-0.014660,0.032318,idle,5
157.251,0.045117,-0.027938,0.045414,0.020267,idle,5
157.271,0.111584,0.084050,-0.000700,0.033024,idle,5
157.291,0.098561,-0.057848,0.030742,0.014849,idle,5
157.311,0.141537,-0.045122,0.074154,0.002855,idle,5
157.330,0.215844,-0.042406,-0.006415,-0.006197,idle,5
157.350,0.156860,-0.176164,0.058189,-0.040190,idle,5
157.370,0.100547,-0.121665,0.045240,-0.056485,idle,5
157.390,0.082407,0.022572,0.078739,-0.040674,idle,5
157.410,0.074094,-0.122515,0.085843,-0.057042,idle,5
157.430,0.083025,-0.197100,0.079938,-0.085054,idle,5
157.449,0.067659,-0.205698,0.052633,-0.109183,idle,5
157.469,0.141270,-0.114472,0.105300,-0.110241,idle,5
157.489,0.055466,-0.012752,0.024326,-0.090743,idle,5
157.509,0.079223,-0.028571,-0.059512,-0.078308,idle,5
157.529,0.089773,-0.097169,-0.035198,-0.082080,idle,5
157.549,0.094884,-0.024552,-0.016500,-0.070575,idle,5
157.569,0.061542,0.081967,-0.082560,-0.040067,idle,5
157.589,0.033333,0.136840,-0.105484,-0.004685,idle,5
157.609,0.032501,0.074964,-0.056366,0.011245,idle,5
157.628,-0.050913,-0.095531,-0.022772,-0.010110,idle,5
157.648,-0.037350,-0.039245,0.025708,-0.015937,idle,5
157.668,-0.087638,0.050133,0.001006,-0.002723,idle,5
157.688,-0.145404,0.000173,-0.107576,-0.002144,idle,5
157.708,-0.114630,-0.043817,-0.168093,-0.010479,idle,5
157.728,-0.133222,-0.081564,-0.076900,-0.024696,idle,5
157.748,-0.206143,-0.162554,0.087381,-0.052267,idle,5
157.768,-0.220601,-0.125214,0.103939,-0.066857,idle,5
157.788,-0.208290,-0.060843,0.041892,-0.065654,idle,5
157.809,-0.187632,-0.227369,-0.065781,-0.097997,idle,5
157.828,-0.153109,-0.201129,-0.037127,-0.118623,idle,5
157.847,-0.149263,-0.140620,-0.047648,-0.123023,idle,5
157.867,-0.174124,-0.123774,-0.039273,-0.123173,idle,5
157.887,-0.119564,-0.090582,-0.006006,-0.116655,idle,5
157.907,-0.076997,-0.037280,-0.005225,-0.100780,idle,5
157.926,-0.114052,-0.063007,-0.017306,-0.093225,idle,5
157.947,-0.078932,-0.064938,-0.024332,-0.087568,idle,5
157.966,0.044850,-0.016645,-0.059698,-0.073383,idle,5
157.986,0.037605,0.074067,-0.127585,-0.043893,idle,5
158.006,-0.069418,0.186392,-0.201979,0.002164,idle,5
158.026,-0.093420,0.202887,-0.086350,0.042308,idle,5
158.046,0.037999,0.015513,0.077382,0.036949,idle,5
158.066,0.096577,0.151387,0.138792,0.059837,idle,5
158.085,0.023374,0.570457,-0.096046,0.161961,idle,5
158.105,0.002668,0.788145,-0.175899,0.287198,idle,5
158.125,-0.017321,0.585170,0.081044,0.346792,idle,5
158.145,-0.013112,0.090813,0.351250,0.295596,idle,5
158.165,-0.008218,0.260659,0.302469,0.288609,idle,5
158.185,-0.015744,0.413952,0.205896,0.313677,idle,5
158.205,-0.064268,0.119355,0.124590,0.274813,idle,5
158.225,-0.066398,0.068746,0.155852,0.233600,idle,5
158.244,-0.042671,0.177061,0.254347,0.222292,idle,5
158.264,-0.071108,-0.054981,0.213002,0.166837,idle,5
158.284,0.001001,-0.095237,0.307057,0.114423,idle,5
158.304,0.019607,0.080712,0.055395,0.107680,idle,5
158.324,0.025080,0.235464,-0.153843,0.133237,idle,5
158.344,-0.002528,-0.016395,-0.087031,0.103311,idle,5
158.364,-0.037027,-0.070037,0.124796,0.068641,idle,5
158.384,0.018099,0.221956,-0.036277,0.099304,idle,5
158.403,0.054539,0.196560,-0.061374,0.118755,idle,5
158.424,0.138349,-0.012868,0.057770,0.092431,idle,5
158.443,0.202812,-0.265486,-0.016467,0.020847,idle,5
158.463,0.120161,-0.230863,-0.112978,-0.029495,idle,5
158.483,0.036020,-0.009823,-0.183332,-0.025561,idle,5
158.503,-0.035517,-0.122293,-0.006691,-0.044907,idle,5
158.523,0.026169,-0.435634,-0.125198,-0.123052,idle,5
158.542,0.064930,-0.292235,-0.444818,-0.156889,idle,5
158.562,-0.120665,0.271955,-0.257791,-0.071120,idle,5
158.582,0.076509,0.017450,-0.067370,-0.053406,idle,5
158.602,-0.056862,0.106541,0.299270,-0.021417,idle,5
158.622,-0.172523,0.316632,0.337723,0.046193,idle,5
158.642,-0.224612,0.162705,0.325194,0.069495,idle,5
158.662,-0.221458,-0.017097,0.312832,0.052177,idle,5
158.681,-0.206625,0.135595,0.154288,0.068861,idle,5
158.702,-0.266493,0.089682,0.248789,0.073025,idle,5
158.721,-0.252900,-0.052617,0.258601,0.047897,idle,5
158.741,-0.191929,0.050819,0.201544,0.048481,idle,5
158.761,-0.178253,-0.156604,0.120220,0.007464,idle,5
158.781,0.078132,-0.284777,-0.091525,-0.050984,idle,5
158.801,0.175619,-0.006329,-0.264837,-0.042053,idle,5
158.821,0.088512,-0.025526,0.066292,-0.038748,idle,5
158.841,0.036018,0.063363,0.195725,-0.018326,idle,5
158.861,0.048187,-0.007927,0.003611,-0.016246,idle,5
158.880,0.021377,0.020248,-0.029808,-0.008947,idle,5
158.900,0.055279,0.073683,-0.034810,0.007579,idle,5
158.920,0.044335,0.070749,-0.036466,0.020213,idle,5
158.940,-0.103768,-0.040271,-0.031614,0.008116,idle,5
158.960,-0.031434,-0.075088,0.023698,-0.008525,idle,5
158.980,0.077869,-0.006595,-0.037931,-0.008139,idle,5
159.000,0.143751,-0.068814,-0.104939,-0.020274,idle,5
159.021,0.237608,-0.257746,-0.068098,-0.067768,idle,5
159.039,0.115348,-0.313861,0.089600,-0.116987,idle,5
159.059,0.111352,-0.225502,0.107051,-0.138690,idle,5
159.079,0.170615,-0.086699,-0.045507,-0.128292,idle,5
159.099,0.096065,-0.183702,0.133904,-0.139374,idle,5
159.119,-0.014540,0.070623,0.204866,-0.097374,idle,5
159.138,0.009540,0.068259,0.088807,-0.064248,idle,5
159.158,0.063462,0.058057,0.073995,-0.039787,idle,5
159.178,0.088892,0.108633,-0.047492,-0.010103,idle,5
159.198,0.076532,0.111814,-0.122221,0.014281,idle,5
159.218,0.103265,0.220085,-0.087427,0.055441,idle,5
159.238,0.093980,0.115967,-0.074071,0.067547,idle,5
159.258,-0.006664,0.168061,0.025643,0.087649,idle,5
159.278,-0.047061,0.109397,0.000525,0.091999,idle,5
159.298,-0.009520,0.042915,-0.066370,0.082182,idle,5
159.317,0.060159,-0.022615,-0.116097,0.061223,idle,5
159.337,-0.013574,-0.017915,-0.014177,0.045395,idle,5
159.357,-0.144585,0.048602,0.039546,0.046037,idle,5
159.377,-0.206127,0.043757,-0.009433,0.045581,idle,5
159.397,-0.168589,-0.034392,-0.059632,0.029586,idle,5
159.417,-0.166572,-0.054998,-0.021438,0.012669,idle,5
159.437,-0.087627,0.007763,-0.029642,0.011688,idle,5
159.457,-0.057460,-0.049493,0.030361,-0.000548,idle,5
159.476,-0.132813,-0.008605,0.008363,-0.002160,idle,5
159.497,-0.121500,0.000443,0.021090,-0.001639,idle,5
159.516,-0.015707,0.007553,0.131919,0.000199,idle,5
159.536,-0.004423,-0.106972,0.006755,-0.021235,idle,5
159.556,0.135670,0.007954,-0.035275,-0.015397,idle,5
159.576,-0.151396,0.089825,-0.040137,0.005647,idle,5
159.596,-0.200433,0.094785,-0.090205,0.023475,idle,5
159.616,-0.167741,0.109195,-0.001997,0.040619,idle,5
159.635,-0.202350,0.010472,0.072405,0.034590,idle,5
159.655,-0.170702,0.050251,0.041452,0.037722,idle,5
159.675,-0.106490,0.190846,-0.058535,0.068347,idle,5
159.697,-0.035208,0.137247,-0.043216,0.082127,idle,5
159.715,-0.076897,0.100241,-0.019661,0.085749,idle,5
159.735,-0.104304,0.043566,0.047421,0.077313,idle,5
159.755,0.072735,0.189010,-0.061360,0.099652,idle,5
159.775,0.267856,-0.602340,-0.042362,-0.040746,idle,5
159.796,-0.173168,0.064850,0.004023,-0.019627,idle,5
159.814,-0.301289,0.014489,0.094165,-0.012804,idle,5
159.834,-0.093999,0.271428,0.209333,0.044043,idle,5
159.854,-0.139244,0.355294,0.114061,0.106293,idle,5
159.874,-0.091179,0.067777,0.020283,0.098590,idle,5
159.894,-0.053821,0.051449,-0.129186,0.089162,idle,5
159.914,-0.031328,0.109807,-0.272732,0.093291,idle,5
159.933,-0.026350,0.044842,-0.157048,0.083601,idle,5
159.953,-0.054052,-0.018621,0.119110,0.063157,idle,5
159.973,0.031489,0.081859,0.389646,0.066897,idle,5
159.993,0.372407,0.088825,0.157952,0.071283,idle,5
160.013,0.563897,0.135044,-0.084625,0.084035,idle,5
160.033,0.555224,0.167367,-0.000418,0.100701,idle,5
160.053,0.539462,-0.165870,0.108781,0.047387,idle,5
160.072,0.535552,-0.306424,0.075448,-0.023375,idle,5
160.092,0.488143,-0.261148,-0.134397,-0.070930,idle,5
160.112,0.368515,-0.209646,-0.214567,-0.098673,idle,5
160.132,0.289253,-0.247561,-0.016279,-0.128450,idle,5
160.152,0.196394,-0.153292,0.282676,-0.133419,idle,5
160.172,0.127013,-0.082400,0.208741,-0.123215,idle,5
160.192,0.073448,0.024123,0.138453,-0.093747,idle,5
160.212,-0.012370,-0.009173,0.033505,-0.076832,idle,5
160.231,-0.021173,-0.105933,0.145012,-0.082652,idle,5
160.251,-0.035346,-0.190813,0.218238,-0.104285,idle,5
160.271,-0.035972,0.022198,0.138968,-0.078988,idle,5
160.291,-0.040178,0.158811,0.001954,-0.031428,idle,5
160.311,-0.007921,0.034310,0.042338,-0.018280,idle,5
160.331,-0.014661,-0.072807,0.220471,-0.029186,idle,5
160.351,0.005226,0.115887,0.123866,-0.000171,idle,5
160.371,-0.064339,0.295576,-0.071437,0.058978,idle,5
160.391,-0.055720,0.137625,-0.058229,0.074708,idle,5
160.411,0.036288,-0.045112,0.148617,0.050744,idle,5
160.430,0.077497,0.051171,0.186029,0.050829,idle,5
160.450,-0.020595,0.229414,0.050314,0.086546,idle,5
160.470,0.005101,0.188164,-0.009389,0.106870,idle,5
160.490,0.071710,0.032073,0.144039,0.091910,idle,5
160.510,0.009355,-0.048297,0.227754,0.063869,idle,5
160.530,-0.055369,0.003474,0.047855,0.051790,idle,5
160.550,-0.046709,0.102350,-0.079598,0.061902,idle,5
160.569,-0.066282,-0.041666,-0.030103,0.041188,idle,5
160.589,-0.127386,-0.150541,-0.014183,0.002843,idle,5
160.609,-0.201739,0.114634,0.160462,0.025201,idle,5
160.629,-0.124696,0.178700,0.183247,0.055901,idle,5
160.649,-0.041760,-0.082261,0.104805,0.028268,idle,5
160.669,-0.061839,-0.154405,0.054868,-0.008266,idle,5
160.689,-0.074911,-0.041428,0.180945,-0.014899,idle,5
160.708,-0.101137,0.056030,0.258628,-0.000713,idle,5
160.728,-0.040757,-0.141522,0.146486,-0.028875,idle,5
160.748,0.076249,-0.254266,0.055215,-0.073953,idle,5
160.768,0.015138,-0.125726,0.338012,-0.084308,idle,5
160.788,-0.131850,-0.136599,0.363423,-0.094766,idle,5
160.810,0.005137,-0.290425,0.156666,-0.133898,idle,5
160.828,0.068617,-0.236407,-0.072943,-0.154399,idle,5
160.847,0.066370,-0.228803,-0.201941,-0.169280,idle,5
160.867,0.035062,0.052055,-0.056842,-0.125013,idle,5
160.887,-0.066600,0.270012,-0.152675,-0.046008,idle,5
